web-scraper-order,web-scraper-start-url,sport,sport-href,competition
"1680539873-171","https://www.horacemann.org/athletics/teams-programs","Golf - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/21","May 2 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Grace Church School
					
				

				
					Subscribe to Alerts


				
					Liberty National Golf Club"
"1680539873-172","https://www.horacemann.org/athletics/teams-programs","Golf - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/21","May 9 2023
							 4:00 PM
				

				
	


				
					
					
						Riverdale/Fieldston
					
				

				
					Subscribe to Alerts


				
					Old Oaks CC"
"1680539873-173","https://www.horacemann.org/athletics/teams-programs","Golf - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/21","May 10 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Collegiate
					
				

				
					Subscribe to Alerts


				
					Old Oaks CC"
"1680539882-174","https://www.horacemann.org/athletics/teams-programs","Baseball -  MD","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/2","Apr 13 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				

				
					Subscribe to Alerts


				
					VCP Stadium No.3"
"1680539882-175","https://www.horacemann.org/athletics/teams-programs","Baseball -  MD","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/2","Apr 20 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				

				
					Subscribe to Alerts


				
					Van Cortlandt Park - Parade Grounds #4"
"1680539882-176","https://www.horacemann.org/athletics/teams-programs","Baseball -  MD","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/2","Apr 25 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				

				
					Subscribe to Alerts


				
					VCP Stadium No.1"
"1680539882-177","https://www.horacemann.org/athletics/teams-programs","Baseball -  MD","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/2","May 2 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						8th, Saint David's
					
				

				
					Subscribe to Alerts


				
					Van Cortlandt Park - Parade Grounds #3"
"1680539882-178","https://www.horacemann.org/athletics/teams-programs","Baseball -  MD","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/2","May 2 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						7th, Saint David's
					
				

				
					Subscribe to Alerts


				
					Randalls Is - TBA"
"1680539882-179","https://www.horacemann.org/athletics/teams-programs","Baseball -  MD","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/2","May 4 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				

				
					Subscribe to Alerts


				
					VCP Stadium No.1"
"1680539882-180","https://www.horacemann.org/athletics/teams-programs","Baseball -  MD","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/2","May 9 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Rye Country Day School
					
				

				
					Subscribe to Alerts


				
					Van Cortlandt Park - TBA
				










				
						CHANGED: This game has been added to the schedule."
"1680539882-181","https://www.horacemann.org/athletics/teams-programs","Baseball -  MD","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/2","May 11 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Trinity
					
				

				
					Subscribe to Alerts


				
					Alumni Field"
"1680539882-182","https://www.horacemann.org/athletics/teams-programs","Baseball -  MD","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/2","May 16 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				

				
					Subscribe to Alerts


				
					Van Cortlandt Park - TBA"
"1680539882-183","https://www.horacemann.org/athletics/teams-programs","Baseball -  MD","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/2","May 18 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Dalton
					
				

				
					Subscribe to Alerts


				
					Randalls Is - TBA"
"1680539886-184","https://www.horacemann.org/athletics/teams-programs","Baseball -  JV","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/1","Apr 4 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				

				
					Subscribe to Alerts


				
					Van Cortlandt Park - Parade Grounds #4"
"1680539886-185","https://www.horacemann.org/athletics/teams-programs","Baseball -  JV","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/1","Apr 14 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Trinity
					
				

				
					Subscribe to Alerts


				
					VCP Stadium No.3"
"1680539886-186","https://www.horacemann.org/athletics/teams-programs","Baseball -  JV","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/1","Apr 19 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				

				
					Subscribe to Alerts


				
					Van Cortlandt Park - Parade Grounds #3"
"1680539886-187","https://www.horacemann.org/athletics/teams-programs","Baseball -  JV","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/1","Apr 24 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Dalton
					
				

				
					Subscribe to Alerts


				
					Randalls Is - TBA"
"1680539886-188","https://www.horacemann.org/athletics/teams-programs","Baseball -  JV","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/1","Apr 28 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Trinity
					
				

				
					Subscribe to Alerts


				
					Randalls Is - TBA"
"1680539886-189","https://www.horacemann.org/athletics/teams-programs","Baseball -  JV","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/1","May 1 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				

				
					Subscribe to Alerts


				
					VCP Stadium No.1"
"1680539886-190","https://www.horacemann.org/athletics/teams-programs","Baseball -  JV","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/1","May 3 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Collegiate
					
				

				
					Subscribe to Alerts


				
					VCP Stadium No.3"
"1680539886-191","https://www.horacemann.org/athletics/teams-programs","Baseball -  JV","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/1","May 5 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				

				
					Subscribe to Alerts


				
					VCP Stadium No.3"
"1680539886-192","https://www.horacemann.org/athletics/teams-programs","Baseball -  JV","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/1","May 8 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Dalton
					
				

				
					Subscribe to Alerts


				
					TBA"
"1680539886-193","https://www.horacemann.org/athletics/teams-programs","Baseball -  JV","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/1","May 10 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				

				
					Subscribe to Alerts


				
					VCP Stadium No.3"
"1680539889-194","https://www.horacemann.org/athletics/teams-programs","Baseball -  Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/3","Mar 15 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Riverdale-Kingsbridge Academy
					
				



				
					Seton Park #1
				










				
						CANCELLED"
"1680539889-195","https://www.horacemann.org/athletics/teams-programs","Baseball -  Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/3","Mar 17 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Bronx Science
					
				



				
					Alumni Field"
"1680539889-196","https://www.horacemann.org/athletics/teams-programs","Baseball -  Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/3","Apr 4 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				

				
					Subscribe to Alerts


				
					Alumni Field"
"1680539889-197","https://www.horacemann.org/athletics/teams-programs","Baseball -  Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/3","Apr 11 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Stepinac
					
				

				
					Subscribe to Alerts


				
					Alumni Field"
"1680539889-198","https://www.horacemann.org/athletics/teams-programs","Baseball -  Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/3","Apr 12 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Hackley
					
				

				
					Subscribe to Alerts


				
					Alumni Field"
"1680539889-199","https://www.horacemann.org/athletics/teams-programs","Baseball -  Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/3","Apr 14 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Trinity
					
				

				
					Subscribe to Alerts


				
					Randalls Is - TBA"
"1680539889-200","https://www.horacemann.org/athletics/teams-programs","Baseball -  Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/3","Apr 15 2023
							11:00 AM
				

				
	


				
					vs. 
					
						Packer Collegiate
					
				

				
					Subscribe to Alerts


				
					Alumni Field"
"1680539889-201","https://www.horacemann.org/athletics/teams-programs","Baseball -  Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/3","Apr 17 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						York Prep School
					
				

				
					Subscribe to Alerts


				
					Alumni Field"
"1680539889-202","https://www.horacemann.org/athletics/teams-programs","Baseball -  Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/3","Apr 19 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				

				
					Subscribe to Alerts


				
					Alumni Field"
"1680539889-203","https://www.horacemann.org/athletics/teams-programs","Baseball -  Varsity","https://www.horacemann.org/athletics/teams-programs/spring-team-directory/~athletics-team-id/3","Apr 20 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Saint Ann's
					
				

				
					Subscribe to Alerts


				
					TBD"
"1680539893-204","https://www.horacemann.org/athletics/teams-programs","Wrestling -  MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/51","Dec 13 2022
							 4:00 PM
				

				
	


				
					vs. 
					
						Collegiate
					
				


				Away

				
					Collegiate
				












					View Details and Spectator Protocols"
"1680539893-205","https://www.horacemann.org/athletics/teams-programs","Wrestling -  MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/51","Jan 12 2023
							 4:30 PM
				

				
	


				
					
					
						White Plains/Port Chester/Pleasantville
					
				


				Away

				
					White Plains
				












					View Details and Spectator Protocols"
"1680539893-206","https://www.horacemann.org/athletics/teams-programs","Wrestling -  MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/51","Jan 24 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Away

				
					Trinity
				












					View Details and Spectator Protocols"
"1680539893-207","https://www.horacemann.org/athletics/teams-programs","Wrestling -  MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/51","Feb 7 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Buckley School
					
				


				Away

				
					Buckley School
				












					View Details and Spectator Protocols"
"1680539893-208","https://www.horacemann.org/athletics/teams-programs","Wrestling -  MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/51","Feb 14 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Away

				
					Trinity
				












					View Details and Spectator Protocols"
"1680539899-209","https://www.horacemann.org/athletics/teams-programs","Wrestling -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/52","Dec 2 2022
							 4:00 PM
				

				
	


				
					
					
						HM Duals - Trinity
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						58-12
				




					View Details and Spectator Protocols"
"1680539899-210","https://www.horacemann.org/athletics/teams-programs","Wrestling -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/52","Dec 2 2022
							 4:00 PM
				

				
	


				
					
					
						HM Duals - Mott Haven
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						12-0
				




					View Details and Spectator Protocols"
"1680539899-211","https://www.horacemann.org/athletics/teams-programs","Wrestling -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/52","Dec 2 2022
							 4:00 PM
				

				
	


				
					
					
						HM Duals - Bathgate
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						46-30
				




					View Details and Spectator Protocols"
"1680539899-212","https://www.horacemann.org/athletics/teams-programs","Wrestling -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/52","Dec 2 2022
							 4:00 PM
				

				
	


				
					
					
						HM Duals - RKA
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						38-30
				




					View Details and Spectator Protocols"
"1680539899-213","https://www.horacemann.org/athletics/teams-programs","Wrestling -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/52","Dec 9 2022
							 4:00 PM
				

				
	


				
					
					
						HM Duals - Hackley
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						30-40
				




					View Details and Spectator Protocols"
"1680539899-214","https://www.horacemann.org/athletics/teams-programs","Wrestling -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/52","Dec 9 2022
							 4:00 PM
				

				
	


				
					
					
						HM Duals - Rye CDS
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						63-22
				




					View Details and Spectator Protocols"
"1680539899-215","https://www.horacemann.org/athletics/teams-programs","Wrestling -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/52","Dec 9 2022
							 4:00 PM
				

				
	


				
					
					
						HM Duals - Xavier
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						42-34
				




					View Details and Spectator Protocols"
"1680539899-216","https://www.horacemann.org/athletics/teams-programs","Wrestling -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/52","Dec 9 2022
							 4:00 PM
				

				
	


				
					
					
						HM Duals - Martin Luther
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						72-3
				




					View Details and Spectator Protocols"
"1680539899-217","https://www.horacemann.org/athletics/teams-programs","Wrestling -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/52","Dec 10 2022
							 9:30 AM
				

				
	


				
					
					
						Mamaroneck Tiger Tournament
					
				


				Away

				
					Mamaroneck
				












					View Details and Spectator Protocols"
"1680539899-218","https://www.horacemann.org/athletics/teams-programs","Wrestling -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/52","Dec 14 2022
							 4:00 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Away

				
					Trinity
				








				
						40-24
				




					View Details and Spectator Protocols"
"1680539903-219","https://www.horacemann.org/athletics/teams-programs","Table Tennis -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/122","Dec 5 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						UNIS
					
				


				Away

				
					UNIS
				








				
						5-0
				




					View Details and Spectator Protocols"
"1680539903-220","https://www.horacemann.org/athletics/teams-programs","Table Tennis -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/122","Dec 14 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Away

				
					Fieldston
				








				
						4-1
				




					View Details and Spectator Protocols"
"1680539903-221","https://www.horacemann.org/athletics/teams-programs","Table Tennis -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/122","Jan 4 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Browning
					
				


				Home

				
					Prettyman Hall - Multi Purpose Room
				








				
						4-1
				




					View Details and Spectator Protocols"
"1680539903-222","https://www.horacemann.org/athletics/teams-programs","Table Tennis -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/122","Jan 9 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Leman Manhattan Preparatory School
					
				


				Away

				
					Leman Manhattan Preparatory School
				








				
						5-0
				




					View Details and Spectator Protocols"
"1680539903-223","https://www.horacemann.org/athletics/teams-programs","Table Tennis -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/122","Jan 18 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Home

				
					Prettyman Hall - Multi Purpose Room
				








				
						3-2
				




					View Details and Spectator Protocols"
"1680539903-224","https://www.horacemann.org/athletics/teams-programs","Table Tennis -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/122","Jan 25 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Calhoun
					
				


				Home

				
					Prettyman Hall - Multi Purpose Room
				








				
						5-0
				




					View Details and Spectator Protocols"
"1680539903-225","https://www.horacemann.org/athletics/teams-programs","Table Tennis -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/122","Feb 1 2023
							All Day
				

				
	


				
					vs. 
					
						UNIS
					
				


				Home

				
					Prettyman Hall - Multi Purpose Room
				








				
						4-1
				




					View Details and Spectator Protocols"
"1680539903-226","https://www.horacemann.org/athletics/teams-programs","Table Tennis -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/122","Feb 6 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Browning
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						4-1
				




					View Details and Spectator Protocols"
"1680539903-227","https://www.horacemann.org/athletics/teams-programs","Table Tennis -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/122","Feb 13 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Leman Manhattan Preparatory School
					
				


				Home

				
					Prettyman Hall - Multi Purpose Room
				








				
						5-0
				




					View Details and Spectator Protocols"
"1680539903-228","https://www.horacemann.org/athletics/teams-programs","Table Tennis -  Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/122","Feb 24 2023
							 4:30 PM
				

				
	


				
					
					
						ISTTL Semifinals vs Leman Manhattan
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						5-0
				




					View Details and Spectator Protocols"
"1680539906-229","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/115","Jan 10 2023
							 4:15 PM
				

				
	


				
					
					
						Riverdale/Dalton
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539906-230","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/115","Jan 12 2023
							 3:30 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539906-231","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/115","Jan 26 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Ardsley
					
				


				Away

				
					Ardsley Middle School
				












					View Details and Spectator Protocols"
"1680539906-232","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/115","Feb 9 2023
							 4:00 PM
				

				
	


				
					
					
						Fieldston Invitational
					
				


				Away

				
					Fieldston
				












					View Details and Spectator Protocols"
"1680539906-233","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/115","Feb 16 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539909-234","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/42","Nov 21 2022
							 4:30 PM
				

				
	


				
					
					
						Ivy Relay Carnival
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539909-235","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/42","Dec 2 2022
							 4:30 PM
				

				
	


				
					
					
						Quad Meet - Blair Academy/Stony Brook/Berkeley Carroll
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539909-236","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/42","Dec 7 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Away

				
					Hackley
				








				
						70-81
				




					View Details and Spectator Protocols"
"1680539909-237","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/42","Dec 9 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Away

				
					Hackley
				










				
						POSTPONED: December 7
				


					View Details and Spectator Protocols"
"1680539909-238","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/42","Dec 14 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				








				
						64-91
				




					View Details and Spectator Protocols"
"1680539909-239","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/42","Jan 6 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				








				
						90-50
				




					View Details and Spectator Protocols"
"1680539909-240","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/42","Jan 11 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Dalton
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				








				
						88-72
				




					View Details and Spectator Protocols"
"1680539909-241","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/42","Jan 20 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				








				
						97-73
				




					View Details and Spectator Protocols"
"1680539909-242","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/42","Jan 27 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Away

				
					Fieldston
				








				
						102-67
				




					View Details and Spectator Protocols"
"1680539909-243","https://www.horacemann.org/athletics/teams-programs","Swimming - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/42","Feb 13 2023
							 4:30 PM
				

				
	


				
					
					
						Ivy Preliminaries
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539912-244","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/114","Jan 10 2023
							 4:15 PM
				

				
	


				
					
					
						Riverdale/Dalton
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539912-245","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/114","Jan 12 2023
							 3:30 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539912-246","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/114","Jan 26 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Ardsley
					
				


				Away

				
					Ardsley Middle School
				












					View Details and Spectator Protocols"
"1680539912-247","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/114","Feb 9 2023
							 4:00 PM
				

				
	


				
					
					
						Fieldston Invitational
					
				


				Away

				
					Fieldston
				












					View Details and Spectator Protocols"
"1680539912-248","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/114","Feb 16 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539915-249","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/41","Nov 21 2022
							 4:30 PM
				

				
	


				
					
					
						Ivy League Relay Carnival
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539915-250","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/41","Dec 7 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Away

				
					Hackley
				








				
						71-47
				




					View Details and Spectator Protocols"
"1680539915-251","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/41","Dec 9 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Away

				
					Hackley
				










				
						POSTPONED: December 7
				


					View Details and Spectator Protocols"
"1680539915-252","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/41","Dec 14 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				








				
						67-97
				




					View Details and Spectator Protocols"
"1680539915-253","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/41","Jan 6 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				








				
						89-70
				




					View Details and Spectator Protocols"
"1680539915-254","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/41","Jan 11 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Dalton
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				








				
						98-58
				




					View Details and Spectator Protocols"
